feature,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max
spy_tr,8222.0,663.6592207292259,588.7368990950646,98.79090266516984,102.97556505319278,110.17083587314066,290.34481757711404,390.54877881357464,880.7052152540632,1988.9757786715804,2466.293521235927,2742.726925409291
ret,8221.0,0.00040189529206785665,0.011769868323161618,-0.11588639612225649,-0.03290469404440657,-0.018253539404367025,-0.004346857647997027,0.0006777923517917728,0.005931493775280572,0.016877470207349532,0.03184617616376589,0.13557741176896787
rv20,8202.0,15.905909827352472,10.071671218900436,3.186077081813455,5.329819871567374,6.554218546268328,9.5886891590171,13.448438670369418,19.300988519518906,31.87507362501229,53.27368820886505,93.97139623418241
vix,8222.0,19.53159450318975,8.028252405551006,9.140000343322754,10.079999923706056,11.31999969482422,13.739999771118164,17.65499973297119,22.959999084472656,33.56999969482422,47.94329990386962,82.69000244140625
dvix_5,8217.0,0.0023779968311857195,3.2166504447467394,-26.37999725341797,-8.138399848937988,-4.430000686645508,-1.3800001144409197,-0.11999988555908381,1.1599998474121094,4.612000274658202,10.195200653076178,35.85000228881836
dvix_20,8202.0,0.005007315368019817,5.395388035439846,-44.93000411987305,-12.818499698638915,-6.959500980377197,-2.2900009155273438,-0.2799992561340323,1.8699998855590816,7.6790002822875945,16.739801673889154,69.01000213623047
rv20,8202.0,15.905909827352472,10.071671218900436,3.186077081813455,5.329819871567374,6.554218546268328,9.5886891590171,13.448438670369418,19.300988519518906,31.87507362501229,53.27368820886505,93.97139623418241
